algorithm,hiperparams,batch_size,interaction_number,user_id,item_id,recommendations
LinUCB (non_incremental),{'alpha': 0.1},,2,75,19,"[17, 35, 42, 11, 6, 63, 33, 45, 64, 68]"
LinUCB (non_incremental),{'alpha': 0.1},,3,778,107,"[78, 19, 16, 60, 58, 51, 37, 7, 15, 65]"
LinUCB (non_incremental),{'alpha': 0.1},,4,778,125,"[78, 19, 16, 60, 58, 51, 37, 7, 15, 65]"
LinUCB (non_incremental),{'alpha': 0.1},,5,942,35,"[78, 19, 16, 60, 58, 51, 37, 7, 15, 65]"
LinUCB (non_incremental),{'alpha': 0.1},,6,778,65,"[78, 19, 16, 60, 58, 51, 37, 7, 15, 65]"
LinUCB (non_incremental),{'alpha': 0.1},,7,942,42,"[78, 19, 16, 60, 58, 51, 37, 7, 15, 65]"
LinUCB (non_incremental),{'alpha': 0.1},,8,942,171,"[78, 19, 16, 60, 58, 51, 37, 7, 15, 65]"
LinUCB (non_incremental),{'alpha': 0.1},,9,942,164,"[78, 19, 16, 60, 58, 51, 37, 7, 15, 65]"
LinUCB (non_incremental),{'alpha': 0.1},,10,942,161,"[6, 19, 59, 60, 133, 99, 17, 169, 10, 62]"
LinUCB (non_incremental),{'alpha': 0.1},,11,942,118,"[6, 19, 59, 60, 133, 99, 17, 169, 10, 62]"
LinUCB (non_incremental),{'alpha': 0.1},,12,206,42,"[6, 19, 59, 60, 133, 99, 17, 169, 10, 62]"
LinUCB (non_incremental),{'alpha': 0.1},,13,232,174,"[6, 19, 59, 60, 133, 99, 17, 169, 10, 62]"
LinUCB (non_incremental),{'alpha': 0.1},,14,151,122,"[6, 19, 59, 60, 133, 99, 17, 169, 10, 62]"
LinUCB (non_incremental),{'alpha': 0.1},,15,4,106,"[6, 19, 59, 60, 133, 99, 17, 169, 10, 62]"
LinUCB (non_incremental),{'alpha': 0.1},,16,4,35,"[42, 133, 19, 169, 143, 78, 60, 174, 47, 72]"
LinUCB (non_incremental),{'alpha': 0.1},,17,4,65,"[42, 133, 19, 169, 143, 78, 60, 174, 47, 72]"
LinUCB (non_incremental),{'alpha': 0.1},,18,4,29,"[169, 154, 133, 143, 43, 3, 10, 33, 42, 185]"
LinUCB (non_incremental),{'alpha': 0.1},,19,4,93,"[169, 154, 133, 143, 43, 3, 10, 33, 42, 185]"
LinUCB (non_incremental),{'alpha': 0.1},,20,4,60,"[169, 154, 133, 143, 43, 3, 10, 33, 42, 185]"
LinUCB (non_incremental),{'alpha': 0.1},,21,4,58,"[169, 154, 133, 143, 43, 3, 10, 33, 42, 185]"
LinUCB (non_incremental),{'alpha': 0.1},,22,4,53,"[131, 169, 44, 154, 10, 133, 113, 9, 43, 48]"
LinUCB (non_incremental),{'alpha': 0.1},,23,4,69,"[131, 107, 116, 157, 122, 181, 44, 144, 124, 182]"
LinUCB (non_incremental),{'alpha': 0.1},,24,4,84,"[131, 107, 116, 157, 122, 181, 44, 144, 124, 182]"
LinUCB (non_incremental),{'alpha': 0.1},,25,4,157,"[131, 107, 116, 157, 122, 181, 44, 144, 124, 182]"
LinUCB (non_incremental),{'alpha': 0.1},,26,797,119,"[131, 107, 116, 157, 122, 181, 44, 144, 124, 182]"
LinUCB (non_incremental),{'alpha': 0.1},,27,797,48,"[131, 107, 116, 157, 122, 181, 44, 144, 124, 182]"
LinUCB (non_incremental),{'alpha': 0.1},,28,91,16,"[131, 107, 116, 157, 122, 181, 44, 144, 124, 182]"
LinUCB (non_incremental),{'alpha': 0.1},,29,91,164,"[131, 107, 116, 157, 122, 181, 44, 144, 124, 182]"
LinUCB (non_incremental),{'alpha': 0.1},,30,91,117,"[131, 107, 116, 157, 122, 181, 44, 144, 124, 182]"
LinUCB (non_incremental),{'alpha': 0.1},,31,91,35,"[131, 107, 116, 157, 122, 181, 44, 144, 124, 182]"
LinUCB (non_incremental),{'alpha': 0.1},,32,91,39,"[131, 107, 116, 157, 122, 181, 44, 144, 124, 182]"
LinUCB (non_incremental),{'alpha': 0.1},,33,91,181,"[131, 107, 116, 157, 122, 181, 44, 144, 124, 182]"
LinUCB (non_incremental),{'alpha': 0.1},,34,306,106,"[16, 131, 65, 78, 44, 95, 118, 174, 127, 37]"
LinUCB (non_incremental),{'alpha': 0.1},,35,91,6,"[16, 131, 65, 78, 44, 95, 118, 174, 127, 37]"
LinUCB (non_incremental),{'alpha': 0.1},,36,91,84,"[16, 131, 65, 78, 44, 95, 118, 174, 127, 37]"
LinUCB (non_incremental),{'alpha': 0.1},,37,91,33,"[16, 131, 65, 78, 44, 95, 118, 174, 127, 37]"
LinUCB (non_incremental),{'alpha': 0.1},,38,91,75,"[16, 131, 65, 78, 44, 95, 118, 174, 127, 37]"
LinUCB (non_incremental),{'alpha': 0.1},,39,91,29,"[131, 113, 154, 44, 79, 123, 126, 5, 185, 152]"
LinUCB (non_incremental),{'alpha': 0.1},,40,91,62,"[131, 113, 154, 44, 79, 123, 126, 5, 185, 152]"
LinUCB (non_incremental),{'alpha': 0.1},,41,91,64,"[131, 113, 154, 44, 79, 123, 126, 5, 185, 152]"
LinUCB (non_incremental),{'alpha': 0.1},,42,91,63,"[131, 113, 154, 44, 79, 123, 126, 5, 185, 152]"
LinUCB (non_incremental),{'alpha': 0.1},,43,91,21,"[131, 113, 154, 44, 79, 123, 126, 5, 185, 152]"
LinUCB (non_incremental),{'alpha': 0.1},,44,91,17,"[131, 113, 154, 44, 79, 123, 126, 5, 185, 152]"
LinUCB (non_incremental),{'alpha': 0.1},,45,91,99,"[131, 113, 154, 44, 79, 123, 126, 5, 185, 152]"
LinUCB (non_incremental),{'alpha': 0.1},,46,91,3,"[131, 113, 154, 44, 79, 123, 126, 5, 185, 152]"
LinUCB (non_incremental),{'alpha': 0.1},,47,91,60,"[131, 113, 154, 44, 79, 123, 126, 5, 185, 152]"
LinUCB (non_incremental),{'alpha': 0.1},,48,91,157,"[131, 113, 154, 44, 79, 123, 126, 5, 185, 152]"
LinUCB (non_incremental),{'alpha': 0.1},,49,91,23,"[131, 113, 154, 44, 79, 123, 126, 5, 185, 152]"
LinUCB (non_incremental),{'alpha': 0.1},,50,278,109,"[131, 113, 154, 44, 79, 123, 126, 5, 185, 152]"
LinUCB (non_incremental),{'alpha': 0.1},,51,797,59,"[131, 113, 154, 44, 79, 123, 126, 5, 185, 152]"
LinUCB (non_incremental),{'alpha': 0.1},,52,592,35,"[131, 113, 154, 44, 79, 123, 126, 5, 185, 152]"
LinUCB (non_incremental),{'alpha': 0.1},,53,592,17,"[131, 113, 154, 44, 79, 123, 126, 5, 185, 152]"
LinUCB (non_incremental),{'alpha': 0.1},,54,592,22,"[131, 113, 154, 44, 79, 123, 126, 5, 185, 152]"
LinUCB (non_incremental),{'alpha': 0.1},,55,592,105,"[131, 113, 154, 44, 79, 123, 126, 5, 185, 152]"
LinUCB (non_incremental),{'alpha': 0.1},,56,592,118,"[131, 113, 154, 44, 79, 123, 126, 5, 185, 152]"
LinUCB (non_incremental),{'alpha': 0.1},,57,592,36,"[131, 113, 154, 44, 79, 123, 126, 5, 185, 152]"
LinUCB (non_incremental),{'alpha': 0.1},,58,592,122,"[131, 113, 154, 44, 79, 123, 126, 5, 185, 152]"
LinUCB (non_incremental),{'alpha': 0.1},,59,592,21,"[131, 113, 154, 44, 79, 123, 126, 5, 185, 152]"
LinUCB (non_incremental),{'alpha': 0.1},,60,592,143,"[57, 16, 59, 156, 58, 65, 54, 84, 185, 61]"
LinUCB (non_incremental),{'alpha': 0.1},,61,592,79,"[57, 16, 59, 156, 58, 65, 54, 84, 185, 61]"
LinUCB (non_incremental),{'alpha': 0.1},,62,592,33,"[57, 16, 59, 156, 58, 65, 54, 84, 185, 61]"
LinUCB (non_incremental),{'alpha': 0.1},,63,542,163,"[16, 57, 65, 58, 59, 61, 2, 51, 84, 74]"
LinUCB (non_incremental),{'alpha': 0.1},,64,542,185,"[59, 111, 113, 74, 83, 3, 85, 160, 61, 181]"
LinUCB (non_incremental),{'alpha': 0.1},,65,542,6,"[59, 111, 113, 74, 83, 3, 85, 160, 61, 181]"
LinUCB (non_incremental),{'alpha': 0.1},,66,542,46,"[59, 111, 113, 74, 83, 3, 85, 160, 61, 181]"
LinUCB (non_incremental),{'alpha': 0.1},,67,592,76,"[59, 111, 113, 74, 83, 3, 85, 160, 61, 181]"
LinUCB (non_incremental),{'alpha': 0.1},,68,592,53,"[59, 111, 113, 74, 83, 3, 85, 160, 61, 181]"
LinUCB (non_incremental),{'alpha': 0.1},,69,592,169,"[59, 111, 113, 74, 83, 3, 85, 160, 61, 181]"
LinUCB (non_incremental),{'alpha': 0.1},,70,592,88,"[59, 111, 113, 74, 83, 3, 85, 160, 61, 181]"
LinUCB (non_incremental),{'alpha': 0.1},,71,592,189,"[59, 111, 113, 74, 83, 3, 85, 160, 61, 181]"
LinUCB (non_incremental),{'alpha': 0.1},,72,592,133,"[59, 111, 113, 74, 83, 3, 85, 160, 61, 181]"
LinUCB (non_incremental),{'alpha': 0.1},,73,592,55,"[59, 111, 113, 74, 83, 3, 85, 160, 61, 181]"
LinUCB (non_incremental),{'alpha': 0.1},,74,592,20,"[59, 111, 113, 74, 83, 3, 85, 160, 61, 181]"
LinUCB (non_incremental),{'alpha': 0.1},,75,592,196,"[59, 111, 113, 74, 83, 3, 85, 160, 61, 181]"
LinUCB (non_incremental),{'alpha': 0.1},,76,869,143,"[59, 111, 113, 74, 83, 3, 85, 160, 61, 181]"
LinUCB (non_incremental),{'alpha': 0.1},,77,869,176,"[59, 111, 113, 74, 83, 3, 85, 160, 61, 181]"
LinUCB (non_incremental),{'alpha': 0.1},,78,869,167,"[59, 111, 113, 74, 83, 3, 85, 160, 61, 181]"
LinUCB (non_incremental),{'alpha': 0.1},,79,306,168,"[59, 111, 113, 74, 83, 3, 85, 160, 61, 181]"
LinUCB (non_incremental),{'alpha': 0.1},,80,306,53,"[59, 111, 113, 74, 83, 3, 85, 160, 61, 181]"
LinUCB (non_incremental),{'alpha': 0.1},,81,0,110,"[59, 111, 113, 74, 83, 3, 85, 160, 61, 181]"
LinUCB (non_incremental),{'alpha': 0.1},,82,850,103,"[59, 111, 113, 74, 83, 3, 85, 160, 61, 181]"
LinUCB (non_incremental),{'alpha': 0.1},,83,850,126,"[59, 111, 113, 74, 83, 3, 85, 160, 61, 181]"
LinUCB (non_incremental),{'alpha': 0.1},,84,850,10,"[163, 167, 45, 29, 17, 168, 46, 11, 64, 42]"
LinUCB (non_incremental),{'alpha': 0.1},,85,850,99,"[163, 167, 45, 29, 17, 168, 46, 11, 64, 42]"
LinUCB (non_incremental),{'alpha': 0.1},,86,850,66,"[163, 167, 45, 29, 17, 168, 46, 11, 64, 42]"
LinUCB (non_incremental),{'alpha': 0.1},,87,850,167,"[163, 167, 45, 29, 17, 168, 46, 11, 64, 42]"
LinUCB (non_incremental),{'alpha': 0.1},,88,850,5,"[42, 143, 45, 19, 35, 133, 64, 78, 17, 163]"
LinUCB (non_incremental),{'alpha': 0.1},,89,850,17,"[42, 143, 45, 19, 35, 133, 64, 78, 17, 163]"
LinUCB (non_incremental),{'alpha': 0.1},,90,850,1,"[42, 143, 45, 19, 35, 133, 64, 78, 17, 163]"
LinUCB (non_incremental),{'alpha': 0.1},,91,850,58,"[16, 19, 60, 6, 17, 59, 35, 51, 58, 42]"
LinUCB (non_incremental),{'alpha': 0.1},,92,850,64,"[113, 132, 129, 154, 133, 131, 16, 78, 31, 176]"
LinUCB (non_incremental),{'alpha': 0.1},,93,850,19,"[113, 132, 129, 154, 133, 131, 16, 78, 31, 176]"
LinUCB (non_incremental),{'alpha': 0.1},,94,850,60,"[113, 132, 129, 154, 133, 131, 16, 78, 31, 176]"
LinUCB (non_incremental),{'alpha': 0.1},,95,267,53,"[113, 132, 129, 154, 133, 131, 16, 78, 31, 176]"
LinUCB (non_incremental),{'alpha': 0.1},,96,194,65,"[113, 132, 129, 154, 133, 131, 16, 78, 31, 176]"
LinUCB (non_incremental),{'alpha': 0.1},,97,194,35,"[113, 132, 129, 154, 133, 131, 16, 78, 31, 176]"
LinUCB (non_incremental),{'alpha': 0.1},,98,194,46,"[113, 132, 129, 154, 133, 131, 16, 78, 31, 176]"
LinUCB (non_incremental),{'alpha': 0.1},,99,194,42,"[113, 132, 129, 154, 133, 131, 16, 78, 31, 176]"
LinUCB (non_incremental),{'alpha': 0.1},,100,194,96,"[113, 132, 129, 154, 133, 131, 16, 78, 31, 176]"
LinUCB (non_incremental),{'alpha': 0.1},,101,194,160,"[113, 132, 129, 154, 133, 131, 16, 78, 31, 176]"
LinUCB (non_incremental),{'alpha': 0.1},,102,194,45,"[113, 132, 129, 154, 133, 131, 16, 78, 31, 176]"
LinUCB (non_incremental),{'alpha': 0.1},,103,194,48,"[113, 132, 129, 154, 133, 131, 16, 78, 31, 176]"
LinUCB (non_incremental),{'alpha': 0.1},,104,194,43,"[113, 132, 129, 154, 133, 131, 16, 78, 31, 176]"
LinUCB (non_incremental),{'alpha': 0.1},,105,206,168,"[113, 132, 129, 154, 133, 131, 16, 78, 31, 176]"
LinUCB (non_incremental),{'alpha': 0.1},,106,129,141,"[29, 16, 6, 172, 168, 61, 163, 45, 60, 62]"
LinUCB (non_incremental),{'alpha': 0.1},,107,129,67,"[10, 131, 44, 154, 34, 113, 152, 182, 147, 133]"
LinUCB (non_incremental),{'alpha': 0.1},,108,129,89,"[10, 131, 44, 154, 34, 113, 152, 182, 147, 133]"
LinUCB (non_incremental),{'alpha': 0.1},,109,129,194,"[10, 131, 44, 154, 34, 113, 152, 182, 147, 133]"
LinUCB (non_incremental),{'alpha': 0.1},,110,129,176,"[10, 131, 44, 154, 34, 113, 152, 182, 147, 133]"
LinUCB (non_incremental),{'alpha': 0.1},,111,129,75,"[10, 131, 44, 154, 34, 113, 152, 182, 147, 133]"
LinUCB (non_incremental),{'alpha': 0.1},,112,129,58,"[10, 131, 44, 154, 34, 113, 152, 182, 147, 133]"
LinUCB (non_incremental),{'alpha': 0.1},,113,129,19,"[10, 131, 44, 154, 34, 113, 152, 182, 147, 133]"
LinUCB (non_incremental),{'alpha': 0.1},,114,129,76,"[10, 131, 44, 154, 34, 113, 152, 182, 147, 133]"
LinUCB (non_incremental),{'alpha': 0.1},,115,129,23,"[10, 131, 44, 154, 34, 113, 152, 182, 147, 133]"
LinUCB (non_incremental),{'alpha': 0.1},,116,129,118,"[131, 10, 33, 113, 17, 79, 6, 154, 5, 126]"
LinUCB (non_incremental),{'alpha': 0.1},,117,129,45,"[131, 10, 33, 113, 17, 79, 6, 154, 5, 126]"
LinUCB (non_incremental),{'alpha': 0.1},,118,129,41,"[131, 10, 33, 113, 17, 79, 6, 154, 5, 126]"
LinUCB (non_incremental),{'alpha': 0.1},,119,129,43,"[131, 10, 33, 113, 17, 79, 6, 154, 5, 126]"
LinUCB (non_incremental),{'alpha': 0.1},,120,129,87,"[131, 10, 33, 113, 17, 79, 6, 154, 5, 126]"
LinUCB (non_incremental),{'alpha': 0.1},,121,129,26,"[131, 10, 33, 113, 17, 79, 6, 154, 5, 126]"
LinUCB (non_incremental),{'alpha': 0.1},,122,129,145,"[131, 10, 33, 113, 17, 79, 6, 154, 5, 126]"
LinUCB (non_incremental),{'alpha': 0.1},,123,129,150,"[131, 10, 33, 113, 17, 79, 6, 154, 5, 126]"
LinUCB (non_incremental),{'alpha': 0.1},,124,129,20,"[131, 10, 33, 113, 17, 79, 6, 154, 5, 126]"
LinUCB (non_incremental),{'alpha': 0.1},,125,129,191,"[131, 10, 33, 113, 17, 79, 6, 154, 5, 126]"
LinUCB (non_incremental),{'alpha': 0.1},,126,285,124,"[131, 10, 33, 113, 17, 79, 6, 154, 5, 126]"
LinUCB (non_incremental),{'alpha': 0.1},,127,285,123,"[131, 10, 33, 113, 17, 79, 6, 154, 5, 126]"
LinUCB (non_incremental),{'alpha': 0.1},,128,285,52,"[131, 10, 33, 113, 17, 79, 6, 154, 5, 126]"
LinUCB (non_incremental),{'alpha': 0.1},,129,285,102,"[131, 10, 33, 113, 17, 79, 6, 154, 5, 126]"
LinUCB (non_incremental),{'alpha': 0.1},,130,850,49,"[131, 10, 33, 113, 17, 79, 6, 154, 5, 126]"
LinUCB (non_incremental),{'alpha': 0.1},,131,683,98,"[131, 10, 33, 113, 17, 79, 6, 154, 5, 126]"
LinUCB (non_incremental),{'alpha': 0.1},,132,683,87,"[131, 10, 33, 113, 17, 79, 6, 154, 5, 126]"
LinUCB (non_incremental),{'alpha': 0.1},,133,683,26,"[131, 10, 33, 113, 17, 79, 6, 154, 5, 126]"
LinUCB (non_incremental),{'alpha': 0.1},,134,683,58,"[131, 10, 33, 113, 17, 79, 6, 154, 5, 126]"
LinUCB (non_incremental),{'alpha': 0.1},,135,797,109,"[131, 10, 33, 113, 17, 79, 6, 154, 5, 126]"
LinUCB (non_incremental),{'alpha': 0.1},,136,112,105,"[131, 10, 33, 113, 17, 79, 6, 154, 5, 126]"
LinUCB (non_incremental),{'alpha': 0.1},,137,112,106,"[131, 10, 33, 113, 17, 79, 6, 154, 5, 126]"
LinUCB (non_incremental),{'alpha': 0.1},,138,112,138,"[131, 10, 33, 113, 17, 79, 6, 154, 5, 126]"
LinUCB (non_incremental),{'alpha': 0.1},,139,769,107,"[131, 10, 33, 113, 17, 79, 6, 154, 5, 126]"
LinUCB (non_incremental),{'alpha': 0.1},,140,769,110,"[131, 10, 33, 113, 17, 79, 6, 154, 5, 126]"
LinUCB (non_incremental),{'alpha': 0.1},,141,769,137,"[131, 10, 33, 113, 17, 79, 6, 154, 5, 126]"
LinUCB (non_incremental),{'alpha': 0.1},,142,769,127,"[131, 10, 33, 113, 17, 79, 6, 154, 5, 126]"
LinUCB (non_incremental),{'alpha': 0.1},,143,769,141,"[131, 10, 33, 113, 17, 79, 6, 154, 5, 126]"
LinUCB (non_incremental),{'alpha': 0.1},,144,769,124,"[131, 10, 33, 113, 17, 79, 6, 154, 5, 126]"
LinUCB (non_incremental),{'alpha': 0.1},,145,769,198,"[131, 10, 33, 113, 17, 79, 6, 154, 5, 126]"
LinUCB (non_incremental),{'alpha': 0.1},,146,769,9,"[131, 10, 33, 113, 17, 79, 6, 154, 5, 126]"
LinUCB (non_incremental),{'alpha': 0.1},,147,769,103,"[131, 10, 33, 113, 17, 79, 6, 154, 5, 126]"
LinUCB (non_incremental),{'alpha': 0.1},,148,769,35,"[131, 10, 33, 113, 17, 79, 6, 154, 5, 126]"
LinUCB (non_incremental),{'alpha': 0.1},,149,769,37,"[83, 61, 74, 111, 59, 113, 57, 58, 85, 132]"
LinUCB (non_incremental),{'alpha': 0.1},,150,769,8,"[83, 61, 74, 111, 59, 113, 57, 58, 85, 132]"
LinUCB (non_incremental),{'alpha': 0.1},,151,769,36,"[83, 61, 74, 111, 59, 113, 57, 58, 85, 132]"
LinUCB (non_incremental),{'alpha': 0.1},,152,769,2,"[83, 61, 74, 111, 59, 113, 57, 58, 85, 132]"
LinUCB (non_incremental),{'alpha': 0.1},,153,769,116,"[59, 27, 116, 3, 131, 134, 88, 44, 85, 23]"
LinUCB (non_incremental),{'alpha': 0.1},,154,769,0,"[59, 27, 116, 3, 131, 134, 88, 44, 85, 23]"
LinUCB (non_incremental),{'alpha': 0.1},,155,769,171,"[59, 27, 116, 3, 131, 134, 88, 44, 85, 23]"
LinUCB (non_incremental),{'alpha': 0.1},,156,769,164,"[59, 27, 116, 3, 131, 134, 88, 44, 85, 23]"
LinUCB (non_incremental),{'alpha': 0.1},,157,769,13,"[131, 107, 16, 172, 44, 174, 10, 29, 122, 168]"
LinUCB (non_incremental),{'alpha': 0.1},,158,769,118,"[131, 107, 16, 172, 44, 174, 10, 29, 122, 168]"
LinUCB (non_incremental),{'alpha': 0.1},,159,769,52,"[131, 107, 16, 172, 44, 174, 10, 29, 122, 168]"
LinUCB (non_incremental),{'alpha': 0.1},,160,42,107,"[99, 3, 61, 6, 59, 157, 40, 27, 57, 4]"
LinUCB (non_incremental),{'alpha': 0.1},,161,42,125,"[99, 3, 61, 6, 59, 157, 40, 27, 57, 4]"
LinUCB (non_incremental),{'alpha': 0.1},,162,42,127,"[99, 3, 61, 6, 59, 157, 40, 27, 57, 4]"
LinUCB (non_incremental),{'alpha': 0.1},,163,42,128,"[99, 3, 61, 6, 59, 157, 40, 27, 57, 4]"
LinUCB (non_incremental),{'alpha': 0.1},,164,42,9,"[99, 3, 61, 6, 59, 157, 40, 27, 57, 4]"
LinUCB (non_incremental),{'alpha': 0.1},,165,42,0,"[99, 3, 61, 6, 59, 157, 40, 27, 57, 4]"
LinUCB (non_incremental),{'alpha': 0.1},,166,42,183,"[99, 3, 61, 6, 59, 157, 40, 27, 57, 4]"
LinUCB (non_incremental),{'alpha': 0.1},,167,42,13,"[99, 3, 61, 6, 59, 157, 40, 27, 57, 4]"
LinUCB (non_incremental),{'alpha': 0.1},,168,42,17,"[99, 3, 61, 6, 59, 157, 40, 27, 57, 4]"
LinUCB (non_incremental),{'alpha': 0.1},,169,42,133,"[99, 3, 61, 6, 59, 157, 40, 27, 57, 4]"
LinUCB (non_incremental),{'alpha': 0.1},,170,471,123,"[99, 3, 61, 6, 59, 157, 40, 27, 57, 4]"
LinUCB (non_incremental),{'alpha': 0.1},,171,471,198,"[99, 3, 61, 6, 59, 157, 40, 27, 57, 4]"
LinUCB (non_incremental),{'alpha': 0.1},,172,471,16,"[99, 3, 61, 6, 59, 157, 40, 27, 57, 4]"
LinUCB (non_incremental),{'alpha': 0.1},,173,471,65,"[99, 3, 61, 6, 59, 157, 40, 27, 57, 4]"
LinUCB (non_incremental),{'alpha': 0.1},,174,471,103,"[99, 3, 61, 6, 59, 157, 40, 27, 57, 4]"
LinUCB (non_incremental),{'alpha': 0.1},,175,471,35,"[99, 3, 61, 6, 59, 157, 40, 27, 57, 4]"
LinUCB (non_incremental),{'alpha': 0.1},,176,471,39,"[99, 3, 61, 6, 59, 157, 40, 27, 57, 4]"
LinUCB (non_incremental),{'alpha': 0.1},,177,471,149,"[99, 3, 61, 6, 59, 157, 40, 27, 57, 4]"
LinUCB (non_incremental),{'alpha': 0.1},,178,471,97,"[99, 3, 61, 6, 59, 157, 40, 27, 57, 4]"
LinUCB (non_incremental),{'alpha': 0.1},,179,471,41,"[99, 3, 61, 6, 59, 157, 40, 27, 57, 4]"
LinUCB (non_incremental),{'alpha': 0.1},,180,471,162,"[99, 3, 61, 6, 59, 157, 40, 27, 57, 4]"
LinUCB (non_incremental),{'alpha': 0.1},,181,471,80,"[113, 154, 131, 59, 30, 181, 85, 160, 182, 43]"
LinUCB (non_incremental),{'alpha': 0.1},,182,471,43,"[113, 154, 131, 59, 30, 181, 85, 160, 182, 43]"
LinUCB (non_incremental),{'alpha': 0.1},,183,471,17,"[113, 154, 131, 59, 30, 181, 85, 160, 182, 43]"
LinUCB (non_incremental),{'alpha': 0.1},,184,471,61,"[113, 154, 131, 59, 30, 181, 85, 160, 182, 43]"
LinUCB (non_incremental),{'alpha': 0.1},,185,471,93,"[113, 154, 131, 59, 30, 181, 85, 160, 182, 43]"
LinUCB (non_incremental),{'alpha': 0.1},,186,471,156,"[113, 154, 131, 59, 30, 181, 85, 160, 182, 43]"
LinUCB (non_incremental),{'alpha': 0.1},,187,471,68,"[113, 154, 131, 59, 30, 181, 85, 160, 182, 43]"
LinUCB (non_incremental),{'alpha': 0.1},,188,471,72,"[113, 154, 131, 59, 30, 181, 85, 160, 182, 43]"
LinUCB (non_incremental),{'alpha': 0.1},,189,471,185,"[113, 154, 131, 59, 30, 181, 85, 160, 182, 43]"
LinUCB (non_incremental),{'alpha': 0.1},,190,471,67,"[113, 154, 131, 59, 30, 181, 85, 160, 182, 43]"
LinUCB (non_incremental),{'alpha': 0.1},,191,471,31,"[113, 154, 131, 59, 30, 181, 85, 160, 182, 43]"
LinUCB (non_incremental),{'alpha': 0.1},,192,471,82,"[113, 154, 131, 59, 30, 181, 85, 160, 182, 43]"
LinUCB (non_incremental),{'alpha': 0.1},,193,42,88,"[113, 154, 131, 59, 30, 181, 85, 160, 182, 43]"
LinUCB (non_incremental),{'alpha': 0.1},,194,471,20,"[113, 154, 131, 59, 30, 181, 85, 160, 182, 43]"
LinUCB (non_incremental),{'alpha': 0.1},,195,42,80,"[113, 154, 131, 59, 30, 181, 85, 160, 182, 43]"
LinUCB (non_incremental),{'alpha': 0.1},,196,42,59,"[113, 154, 131, 59, 30, 181, 85, 160, 182, 43]"
LinUCB (non_incremental),{'alpha': 0.1},,197,42,33,"[113, 154, 131, 59, 30, 181, 85, 160, 182, 43]"
LinUCB (non_incremental),{'alpha': 0.1},,198,42,72,"[113, 154, 131, 59, 30, 181, 85, 160, 182, 43]"
LinUCB (non_incremental),{'alpha': 0.1},,199,42,19,"[131, 133, 10, 113, 5, 33, 31, 58, 59, 60]"
LinUCB (non_incremental),{'alpha': 0.1},,200,42,170,"[131, 133, 10, 113, 5, 33, 31, 58, 59, 60]"
LinUCB (non_incremental),{'alpha': 0.1},,201,471,83,"[131, 133, 10, 113, 5, 33, 31, 58, 59, 60]"
LinUCB (non_incremental),{'alpha': 0.1},,202,42,5,"[131, 133, 10, 113, 5, 33, 31, 58, 59, 60]"
LinUCB (non_incremental),{'alpha': 0.1},,203,471,92,"[131, 133, 10, 113, 5, 33, 31, 58, 59, 60]"
LinUCB (non_incremental),{'alpha': 0.1},,204,471,60,"[131, 133, 10, 113, 5, 33, 31, 58, 59, 60]"
LinUCB (non_incremental),{'alpha': 0.1},,205,471,62,"[131, 133, 10, 113, 5, 33, 31, 58, 59, 60]"
LinUCB (non_incremental),{'alpha': 0.1},,206,471,85,"[131, 133, 10, 113, 5, 33, 31, 58, 59, 60]"
LinUCB (non_incremental),{'alpha': 0.1},,207,471,73,"[131, 133, 10, 113, 5, 33, 31, 58, 59, 60]"
LinUCB (non_incremental),{'alpha': 0.1},,208,471,19,"[131, 133, 10, 113, 5, 33, 31, 58, 59, 60]"
LinUCB (non_incremental),{'alpha': 0.1},,209,471,95,"[131, 133, 10, 113, 5, 33, 31, 58, 59, 60]"
LinUCB (non_incremental),{'alpha': 0.1},,210,471,75,"[131, 133, 10, 113, 5, 33, 31, 58, 59, 60]"
LinUCB (non_incremental),{'alpha': 0.1},,211,471,189,"[131, 133, 10, 113, 5, 33, 31, 58, 59, 60]"
LinUCB (non_incremental),{'alpha': 0.1},,212,471,55,"[131, 133, 10, 113, 5, 33, 31, 58, 59, 60]"
LinUCB (non_incremental),{'alpha': 0.1},,213,471,148,"[131, 133, 10, 113, 5, 33, 31, 58, 59, 60]"
LinUCB (non_incremental),{'alpha': 0.1},,214,471,188,"[131, 133, 10, 113, 5, 33, 31, 58, 59, 60]"
LinUCB (non_incremental),{'alpha': 0.1},,215,471,94,"[131, 133, 10, 113, 5, 33, 31, 58, 59, 60]"
LinUCB (non_incremental),{'alpha': 0.1},,216,471,155,"[131, 133, 10, 113, 5, 33, 31, 58, 59, 60]"
LinUCB (non_incremental),{'alpha': 0.1},,217,471,59,"[131, 133, 10, 113, 5, 33, 31, 58, 59, 60]"
LinUCB (non_incremental),{'alpha': 0.1},,218,471,91,"[131, 133, 10, 113, 5, 33, 31, 58, 59, 60]"
LinUCB (non_incremental),{'alpha': 0.1},,219,471,196,"[131, 133, 10, 113, 5, 33, 31, 58, 59, 60]"
LinUCB (non_incremental),{'alpha': 0.1},,220,471,178,"[131, 133, 10, 113, 5, 33, 31, 58, 59, 60]"
LinUCB (non_incremental),{'alpha': 0.1},,221,778,16,"[131, 133, 10, 113, 5, 33, 31, 58, 59, 60]"
LinUCB (non_incremental),{'alpha': 0.1},,222,778,38,"[131, 133, 10, 113, 5, 33, 31, 58, 59, 60]"
